Taxonomy,unidentified_Bathyarchaeia,Sideroxydans,Candidatus_Nitrosotalea,Blautia,Bacteroides,Anaerostipes,Desulfobacca,Bifidobacterium,Candidatus_Nitrotoga,Spirochaeta,GOUTA6,Syntrophobacter,[Ruminococcus]_gnavus_group,Candidatus_Solibacter,Haliangium,Sh765B-TzT-35,Lachnospiraceae_UCG-004,Bacillus,Pseudolabrys,Syntrophus,ADurb.Bin063-1,Ellin516,Butyricicoccus,unidentified_SCGC_AAA011-D5,MND1,Acidothermus,Parabacteroides,Nitrospira,Parasutterella,Candidatus_Udaeobacter,[Ruminococcus]_torques_group,Sterolibacterium,Bryobacter,Gallionella,Gaiella,Syntrophorhabdus,Lachnospira,Clostridium_sensu_stricto_9,Streptomyces,Telmatospirillum,Pajaroellobacter,Methanosaeta,Bradyrhizobium,unidentified_Candidatus_Jorgensenbacteria,Occallatibacter,SWB02,Bauldia,Rhodomicrobium,Conexibacter,Geobacter,Thermoanaerobaculum,Methylobacter,Pedomicrobium,Mycobacterium,Sulfuricella,Sulfurifustis,IS-44,Lacunisphaera,Reyranella,Rhodovastum,Candidatus_Koribacter,Sumerlaea,Roseiarcus,Hirschia,Methylocystis,Fusobacterium,Geothrix,Acidibacter,Pseudonocardia,unidentified_SAR324_clade(Marine_group_B),unidentified_Subgroup_7,Sporosarcina,Nakamurella,unidentified_Gaiellales,HSB_OF53-F07,Ferruginibacter,unidentified_Alphaproteobacteria,Desulfomonile,Sulfuricurvum,unidentified_MBNT15,Gemmatimonas,Candidatus_Xiphinematobacter,Citrifermentans,unidentified_GIF3,unidentified_Pedosphaeraceae,unidentified_Acetobacteraceae,Anaeromyxobacter,RB41,Defluviicoccus,TPD-58,BSV13,Minicystis,Ellin6067,Phaselicystis,possible_genus_04,Hydrogenispora,unidentified_TK10,P3OB-42,mle1-7,Edaphobaculum,unidentified_Candidatus_Kaiserbacteria,Terrimonas,Subgroup_10,Methanosarcina,unidentified_Micropepsaceae,Rhodoferax,Hyphomicrobium,Neochlamydia,unidentified_Syntrophobacterales,Vulgatibacter,unidentified_0319-6G20,Chthoniobacter,Methylovirgula,Variovorax,Phenylobacterium,Rhizomicrobium,Puia,Bdellovibrio,Desulfovibrio,Rhodanobacter,Fonticella,Paludibaculum,Inquilinus,Opitutus,Methanoregula,unidentified_Candidatus_Nomurabacteria,Dongia,UTBCD1,unidentified_BSV26,Iamia,Aquisphaera,Candidatus_Omnitrophus,Sulfuritalea,KD3-10,unidentified_Thermodesulfovibrionia,Rice_Cluster_I,OM27_clade,Paenibacillus,unidentified_KD4-96,Sandaracinus,Methanobacterium,Jatrophihabitans,Dokdonella,unidentified_Fibrobacteraceae,Pedosphaera,Candidatus_Latescibacter,Rhodoplanes,Legionella,unidentified_Vicinamibacterales,Clostridium_sensu_stricto_1,unidentified_Candidatus_Woesebacteria,Terracidiphilus,Acidisoma,unidentified_Simkaniaceae,Rhodoblastus,Endomicrobium,Brevinema,unidentified_Lineage_IV,unidentified_Babeliales,Massilia,Lysinibacillus,unidentified_Candidatus_Zambryskibacteria,Roseimicrobium,unidentified_Caulobacteraceae,Clostridium_sensu_stricto_13,unidentified_JG30-KF-CM45,Spirochaeta_2,Methanocella,unidentified_WWE3,Leptolinea,Candidatus_Ovatusbacter,SM1A02,Candidatus_Iainarchaeum,unidentified_Steroidobacteraceae,Aquicella,Turneriella,Clostridium_sensu_stricto_12,unidentified_Anaerolineaceae,unidentified_Desulfobacterota,Anaerolinea,FukuN18_freshwater_group,Coxiella,unidentified_Gemmatimonadaceae,ADurb.Bin118,Desulfatiglans,Dehalogenimonas,unidentified_Diplorickettsiaceae,unidentified_Firestonebacteria,unidentified_Mitochondria,Ferritrophicum,Clostridium_sensu_stricto_10,Romboutsia,Psychrobacillus,Micromonospora,Salinispira,DEV008,Ammoniphilus,Plot4-2H12,Desulfosporosinus,Clostridium_sensu_stricto_3,Sva0081_sediment_group,unidentified_Saccharimonadales,Terrimicrobium,Silvanigrella,Paludibacter,unidentified_Methylacidiphilaceae,Rhodopila,Herbinix,unidentified_Saprospiraceae,unidentified_Blfdi19,Clostridium_sensu_stricto_8,LD29,Pir1_lineage,Solibacillus,RBG-16-49-21,unidentified_Ruminococcaceae,unidentified_67-14,Verruc-01,Desulfitobacterium,Methanolinea,unidentified_IMCC26256,Pir2_lineage,Clostridium_sensu_stricto_5,unidentified_Vermiphilaceae,Candidatus_Megaira,Nitrolancea,Ornatilinea,Others
unidentified_Bathyarchaeia,1.0,-0.9903830696943512,0.9398850656225718,0.5589311956429062,0.6196219371236575,0.558931195642906,-0.1037079702036997,0.5589311956429062,0.48490337937397915,0.6089990656587119,-0.9101038131553798,0.6731311541418614,0.558931195642906,-0.8125706637877375,0.12332989200592166,0.519457511260134,0.43865482307109727,-0.9752198004204209,0.9310301693274738,-0.9639718404889437,-0.995494358413925,0.4393840681375844,0.558931195642906,0.9975860187140033,-0.6716576003696139,-0.9405234671362882,0.558931195642906,-0.9986820795309999,0.558931195642906,-0.9968119426935533,0.43865482307109727,-0.30702008746011955,-0.6940042954848986,0.4386548230710973,-0.9975860187140035,0.7451069090490564,0.558931195642906,0.5388425659942844,-0.9975860187140034,0.558931195642906,-0.9410625317944057,0.2635985262544987,-0.9180692839105513,0.7701312023384316,0.8292656821007769,-0.5110377557901317,0.2442955262208045,-0.817073785335332,-0.9925745525658408,0.8658624797899322,0.4386548230710973,-0.9975860187140034,-0.8384944550402739,-0.9975860187140035,0.558931195642906,-0.9975860187140034,0.6068369669570468,0.9517042097872462,-0.6416631402382991,0.43865482307109727,-0.06944159608148524,0.7629878620610885,-0.37081124138369964,0.558931195642906,-0.98056844581162,0.558931195642906,0.6006202239452965,0.9843179683184194,-0.9975860187140034,-0.7321798913366466,-0.964908796590823,-0.9975860187140033,-0.9975860187140034,-0.9516941357696665,-0.9975860187140032,0.558931195642906,0.9609481352716254,-0.6944045254672288,0.558931195642906,-0.9649088101041645,-0.7142017605245307,-0.9854121954802033,0.996245994941689,0.4386548230710974,0.7718653902167402,0.2656566486604624,-0.9521033163826383,-0.5589311956429059,-0.9975860187140034,-0.5589311956429059,-0.5145549803629288,-0.08657072907182332,0.8072032055944184,-0.414164394033757,-0.9594090901910975,-0.5589311956429059,-0.995017075156156,0.9975860187140031,-0.9847009278928655,-0.5589311956429065,0.3094030311311284,0.558931195642906,-0.4386548230710973,-0.6123494564754799,0.5589311956429062,-0.985067859531418,-0.5471535590022548,0.6811072729504126,-0.42025600015439,-0.9975860187140033,0.6921649677501475,0.558931195642906,0.9898566284099213,-0.9997710677286895,0.5589311956429062,0.43865482307109727,0.558931195642906,0.5049001223546926,-0.43865482307109727,0.5589311956429062,0.8723509055725785,0.9975860187140033,0.9603019616251969,-0.21124036783806613,0.5366479777522628,-0.9517145346816692,0.9975860187140034,0.21000976665240523,0.5145435450211239,-0.9975860187140034,-0.9975860187140032,0.4914443147067591,-0.3161315448538492,-0.9975860187140035,0.5589311956429063,-0.9975860187140033,0.4386548230710973,0.898655632707248,-0.9975860187140034,-0.9091279413141174,-0.9697004438564296,-0.8878843765248243,-0.9796769329573749,-0.9975860187140034,0.2386696000740893,0.7995314054552809,0.6259053081106734,-0.25661031827401753,0.43865482307109727,0.43865482307109727,0.43865482307109727,0.4386548230710974,0.4386548230710973,0.43865482307109727,-0.9975860187140034,0.9521029836537522,0.2005826498640956,0.43865482307109727,0.558931195642906,-0.9975860187140034,0.558931195642906,0.43865482307109727,0.558931195642906,0.558931195642906,-0.9975860187140032,-0.6005812485009581,0.5589311956429062,0.558931195642906,0.43865482307109727,0.6043120341999206,-0.9975860187140032,0.898655632707248,0.558931195642906,-0.9777096225791478,0.7086439519146576,0.5902741549919832,0.9517042097872462,-0.9975860187140033,0.8723610498180846,-0.9975860187140033,0.25676933390296,0.9830356545658618,-0.9975860187140034,-0.4386548230710974,0.558931195642906,0.7417075374123572,-0.06944159608148552,0.5855661539446193,0.5589311956429062,0.558931195642906,0.5589311956429062,0.7321836400344196,-0.9975860187140034,-0.9975860187140032,0.7086063311871497,0.558931195642906,-0.9975860187140034,0.5589311956429057,-0.5589311956429059,0.5589311956429059,-0.9975860187140032,0.43865482307109727,-0.9975860187140032,0.43865482307109727,0.5589311956429062,0.43865482307109727,0.7995323202916004,0.43865482307109727,0.43865482307109727,0.7086063311871497,0.558931195642906,0.558931195642906,0.558931195642906,-0.558931195642906,-0.43865482307109727,0.558931195642906,0.558931195642906,0.558931195642906,0.43865482307109727,-0.9975860187140032,0.898655632707248,0.43865482307109727,0.43865482307109727,0.558931195642906,-0.9975860187140032,-0.9975860187140032,-0.9975860187140032,0.1650694768209779
Sideroxydans,-0.9903830696943512,1.0,-0.978092333871252,-0.4388322751399517,-0.5050702526478343,-0.43883227513995166,0.24031695205589645,-0.4388322751399517,-0.6012386058563205,-0.4934052935633245,0.9586819029874087,-0.5643429300971883,-0.4388322751399517,0.8853966566400961,0.015152302482428647,-0.6326835008583679,-0.5587674369942912,0.935232352763466,-0.8715859000378445,0.991503713725481,0.999039438644953,-0.3108767142245352,-0.4388322751399517,-0.997599712134243,0.5626983512191429,0.9784807892921679,-0.43883227513995166,0.9819770930771805,-0.43883227513995166,0.998264378844941,-0.5587674369942912,0.17239713670920825,0.5877204377286565,-0.5587674369942911,0.997599712134243,-0.6456678473749154,-0.4388322751399517,-0.6502094793495912,0.997599712134243,-0.43883227513995166,0.8852171168869689,-0.1276043386701136,0.9640859131602881,-0.8509778701637872,-0.8986095397352124,0.6250450551367228,-0.10778575601307057,0.8889807598299372,0.9998579106793439,-0.9267507475425412,-0.5587674369942912,0.997599712134243,0.9058203141606481,0.9975997121342429,-0.43883227513995166,0.9975997121342429,-0.49103496026654325,-0.985028186075748,0.7416067133145069,-0.5587674369942911,-0.06924459798190452,-0.6662175236135779,0.23875619751644486,-0.4388322751399516,0.9439967986664733,-0.4388322751399517,-0.7054615792864061,-0.999257668818676,0.9975997121342429,0.8193719238802969,0.9919586249356409,0.9975997121342429,0.997599712134243,0.9850225291531172,0.9975997121342429,-0.4388322751399517,-0.9899928094778715,0.7872827469683604,-0.4388322751399517,0.9919586314488901,0.8041716665346933,0.9994809987764167,-0.9746883603783205,-0.5587674369942912,-0.8524049055201113,-0.12972080551317458,0.9006421034399078,0.4388322751399517,0.997599712134243,0.4388322751399517,0.6282377934138859,0.22357112820041494,-0.7177746362930493,0.28425279676523285,0.9111646531131691,0.4388322751399517,0.9992424408533179,-0.9975997121342425,0.9993394312397543,0.43883227513995193,-0.4379910707389031,-0.4388322751399517,0.5587674369942912,0.715840140563363,-0.4388322751399517,0.9517748857770779,0.6576970073858975,-0.573257777897782,0.5417561307135175,0.9975997121342429,-0.7853628041487857,-0.4388322751399517,-0.9999929513914562,0.9871960765889808,-0.43883227513995177,-0.5587674369942912,-0.4388322751399517,-0.6194672141574254,0.5587674369942912,-0.4388322751399517,-0.931599303423362,-0.9975997121342429,-0.9896619409469191,0.07397856419523441,-0.41474448950178966,0.985033983371275,-0.9975997121342431,-0.3432571203388678,-0.6282274174431461,0.997599712134243,0.9975997121342429,-0.6072104436178023,0.4443483388488102,0.9975997121342431,-0.43883227513995177,0.997599712134243,-0.5587674369942911,-0.8293243945253453,0.997599712134243,0.9580110266636049,0.9941739756086981,0.9429969624437812,0.9980064301297873,0.997599712134243,-0.10202024043164756,-0.7087445809065297,-0.7277868953114894,0.12042289159719426,-0.5587674369942912,-0.5587674369942912,-0.5587674369942912,-0.5587674369942912,-0.5587674369942911,-0.5587674369942912,0.997599712134243,-0.9006416305745426,-0.06311306633603848,-0.5587674369942912,-0.4388322751399517,0.997599712134243,-0.4388322751399517,-0.5587674369942912,-0.4388322751399517,-0.43883227513995177,0.9975997121342429,0.7054270292569637,-0.43883227513995166,-0.4388322751399517,-0.5587674369942912,-0.4882684777058561,0.9975997121342429,-0.8293243945253453,-0.4388322751399517,0.939258367868688,-0.7994457291875036,-0.6962759464983834,-0.985028186075748,0.9975997121342429,-0.9316068457013229,0.9975997121342428,-0.12058622098476247,-0.9989577066427467,0.997599712134243,0.5587674369942912,-0.4388322751399517,-0.641778417918719,-0.06924459798190417,-0.6920866339674984,-0.4388322751399517,-0.43883227513995177,-0.43883227513995166,-0.8193750789959975,0.997599712134243,0.9975997121342429,-0.7994136975975089,-0.4388322751399517,0.997599712134243,-0.4388322751399513,0.4388322751399517,-0.4388322751399516,0.9975997121342429,-0.5587674369942912,0.9975997121342429,-0.5587674369942912,-0.4388322751399517,-0.5587674369942912,-0.7087456554307282,-0.5587674369942912,-0.5587674369942912,-0.7994136975975089,-0.43883227513995166,-0.4388322751399517,-0.4388322751399517,0.43883227513995166,0.5587674369942912,-0.43883227513995177,-0.4388322751399517,-0.4388322751399517,-0.5587674369942912,0.9975997121342429,-0.8293243945253453,-0.5587674369942912,-0.5587674369942912,-0.4388322751399517,0.9975997121342429,0.9975997121342429,0.9975997121342429,-0.2999364484690606
Candidatus_Nitrosotalea,0.9398850656225718,-0.978092333871252,1.0,0.24216200106713623,0.31433702439494104,0.2421620010671362,-0.4371231236071849,0.2421620010671362,0.7544104021129542,0.30152843581708544,-0.9969001078113958,0.3801254711611288,0.24216200106713623,-0.9627653609610675,-0.22296798348784824,0.7800330968830731,0.7191678756509646,-0.8410436850152408,0.7504368894012857,-0.9968607975269279,-0.9680307215461276,0.10620944804867122,0.24216200106713623,0.961329876718101,-0.37828338587475563,-0.9999982435205507,0.24216200106713615,-0.9211198536087355,0.24216200106713615,-0.964135164999182,0.7191678756509646,0.03643437064182074,-0.40642074599340283,0.7191678756509647,-0.9613298767181009,0.4725591642098159,0.24216200106713623,0.7941242651785092,-0.9613298767181009,0.24216200106713615,-0.7689872404162476,-0.08166093526483187,-0.9982534369570584,0.9416669412592179,0.9702582029639438,-0.7738481164380204,-0.10153433245770473,-0.9648362838438904,-0.974444209875605,0.9846530145932109,0.7191678756509647,-0.9613298767181009,-0.974170289175008,-0.9613298767181009,0.24216200106713615,-0.9613298767181009,0.2989310102642452,0.9993359084223633,-0.865008572446211,0.7191678756509646,0.27539947009600646,0.4963767770666917,-0.03137449109830375,0.24216200106713617,-0.8546288757429101,0.24216200106713623,0.8375477531361312,0.985385899900672,-0.961329876718101,-0.9207582855482609,-0.9965738524466031,-0.961329876718101,-0.9613298767181009,-0.9993371034567586,-0.9613298767181008,0.24216200106713623,0.9976810887833053,-0.8983921508941226,0.24216200106713623,-0.9965738481902437,-0.9102906998271932,-0.9842907123145651,0.9067947438036996,0.7191678756509647,0.9425799079967427,-0.07953367292531437,-0.7904477790948182,-0.24216200106713615,-0.9613298767181009,-0.24216200106713615,-0.7764364725666858,-0.4215754202770187,0.5571051322604131,-0.07844115771513314,-0.805427655784668,-0.24216200106713615,-0.9692499288157385,0.9613298767181002,-0.985011492444414,-0.24216200106713656,0.6155376106810628,0.24216200106713623,-0.7191678756509647,-0.8455164815155974,0.2421620010671362,-0.8670572612180871,-0.8001003892336245,0.39012847303254644,-0.704863125961843,-0.961329876718101,0.8970229590430872,0.24216200106713623,0.9788670445667149,-0.9323631693359493,0.2421620010671364,0.7191678756509646,0.24216200106713623,0.769315475118218,-0.7191678756509646,0.2421620010671362,0.9868577647413312,0.9613298767181009,0.997836679560961,0.13524323971955293,0.21623523667367558,-0.9993346823849255,0.9613298767181009,0.531260494121101,0.7764280680305058,-0.9613298767181009,-0.9613298767181008,0.7593087065777657,-0.6211050218577859,-0.9613298767181012,0.2421620010671363,-0.961329876718101,0.7191678756509648,0.6948363596068349,-0.9613298767181009,-0.9967125472059336,-0.9948321954048208,-0.9916178634149065,-0.989280627557112,-0.9613298767181009,-0.10730014441251562,0.5463598746651473,0.8546075165223798,0.08887189412383684,0.7191678756509646,0.7191678756509646,0.7191678756509646,0.7191678756509647,0.7191678756509648,0.7191678756509646,-0.9613298767181009,0.7904471125752306,-0.14602611063075072,0.7191678756509647,0.24216200106713623,-0.9613298767181009,0.24216200106713623,0.7191678756509646,0.24216200106713623,0.24216200106713612,-0.9613298767181008,-0.8375211186486999,0.24216200106713615,0.24216200106713623,0.7191678756509646,0.29590171882376154,-0.9613298767181008,0.6948363596068349,0.24216200106713623,-0.8472346716011239,0.9069883544929469,0.8304423204342454,0.9993359084223633,-0.9613298767181009,0.9868611176041804,-0.9613298767181009,-0.08870801560678866,0.9865749425198538,-0.9613298767181009,-0.7191678756509647,0.24216200106713623,0.4680738591973147,0.2753994700960062,0.8271858490733138,0.2421620010671362,0.24216200106713612,0.24216200106713615,0.9207604327561508,-0.9613298767181009,-0.9613298767181008,0.9069658978221146,0.24216200106713623,-0.9613298767181009,0.24216200106713578,-0.24216200106713615,0.24216200106713626,-0.9613298767181008,0.7191678756509646,-0.9613298767181008,0.7191678756509646,0.2421620010671362,0.7191678756509646,0.5463611503745348,0.7191678756509646,0.7191678756509646,0.9069658978221146,0.24216200106713615,0.24216200106713623,0.24216200106713623,-0.2421620010671362,-0.7191678756509646,0.24216200106713612,0.24216200106713623,0.24216200106713623,0.7191678756509647,-0.9613298767181008,0.6948363596068349,0.7191678756509646,0.7191678756509646,0.24216200106713623,-0.9613298767181008,-0.9613298767181008,-0.9613298767181008,0.49195268521156693
Blautia,0.5589311956429062,-0.4388322751399517,0.24216200106713623,1.0,0.9971764682368937,1.0000000000000002,0.7667771210333387,1.0000000000000002,-0.45417621129202496,0.9980970517426463,-0.1650754349240705,0.9894569547381427,1.0,0.029146831999331848,0.8918165149662536,-0.41821930247535544,-0.5,-0.7285345894330428,0.8229970169481439,-0.31821942913564016,-0.47778612131701076,0.9904678550262302,1.0000000000000002,0.4999999999999999,-0.9897433117019366,-0.2439800771667576,1.0,-0.6007527545449636,1.0,-0.4909888657894558,-0.5,-0.9607686194856897,-0.9849105929236335,-0.5,-0.4999999999999998,0.9695036891734246,1.0000000000000002,-0.39735936375911884,-0.5000000000000001,1.0,-0.8064564495994204,0.9472202301098883,-0.18442056181393743,-0.09849326968296311,9.240675014975215e-05,0.42712283536516815,0.9406339284851072,0.021381321345385947,-0.4539170993450696,0.06911662267715302,-0.5000000000000001,-0.5,-0.01681358049235782,-0.5,1.0,-0.49999999999999994,0.9982612613684696,0.27735482678274564,0.27735049216862223,-0.49999999999999994,-0.8660254037844384,0.9624722944173338,-0.9773558916406124,1.0,-0.7107432436117356,1.0,-0.32727981391719585,0.4038898959162107,-0.5,0.1555488706472463,-0.32157825107911003,-0.5000000000000001,-0.5,-0.2773233029243409,-0.5000000000000001,1.0,0.3076367057878532,0.20856550571256602,1.0,-0.32157829980825453,0.1812103350656061,-0.4096581406204692,0.6286158818070008,-0.5000000000000001,-0.09578301805516036,0.9479022637455424,-0.7857144203371729,-1.0000000000000002,-0.5,-1.0000000000000002,0.4234148715146183,0.7777138431280403,0.9406342509628172,-0.9862417537330592,-0.7700970207208127,-1.0000000000000002,-0.47346957607925066,0.5000000000000009,-0.4058870938938467,-1.0000000000000002,-0.6155903258756287,1.0,0.5,0.3133048012787087,1.0000000000000002,-0.6933480551729148,0.38825769556239914,0.9878290541355387,0.5175392587331124,-0.5000000000000001,-0.21160378846239905,1.0,0.4354553973437912,-0.5765455536013608,1.0000000000000002,-0.5,1.0000000000000002,-0.4335546957561549,0.5,1.0000000000000002,0.08219777023960734,0.5,0.30542300466739153,-0.9285709439288456,0.9996452630967413,-0.27738713870849574,0.5000000000000001,-0.693340963302583,-0.4234269532961996,-0.5,-0.5000000000000001,-0.44748640866113115,0.6099923161942424,-0.49999999999999967,1.0000000000000002,-0.4999999999999999,-0.5,0.8660254037844387,-0.5,-0.16275824919037776,-0.3394212846073248,-0.11477254185382194,-0.38124665509677436,-0.5,0.9386503241367612,0.9449291322371437,-0.29686524627380567,-0.9448752734321607,-0.5,-0.5,-0.5,-0.5000000000000001,-0.5,-0.5,-0.5,0.7857150934499348,0.9244736407364944,-0.5,1.0,-0.5000000000000001,1.0000000000000002,-0.5,1.0,1.0000000000000002,-0.5000000000000001,0.3273258757004179,1.0,1.0,-0.5,0.9984432596217002,-0.5000000000000001,0.8660254037844387,1.0,-0.7205755545777206,-0.18898223650461363,-0.3394212846073249,0.27735482678274564,-0.5,0.08221845034748447,-0.4999999999999999,0.9449291322371437,0.3973593637591188,-0.5000000000000001,0.5000000000000001,1.0,0.9707367693603655,-0.8660254037844387,-0.3448901252434092,1.0000000000000002,1.0000000000000002,1.0,-0.15554343382376326,-0.5,-0.5000000000000001,-0.18903459394342662,1.0000000000000002,-0.5000000000000001,0.9999999999999998,-1.0000000000000002,1.0,-0.5000000000000001,-0.5,-0.5000000000000001,-0.5,1.0000000000000002,-0.5,0.9449286337490889,-0.5,-0.5,-0.18903459394342662,1.0,1.0,1.0,-1.0000000000000002,0.5,1.0000000000000002,1.0000000000000002,1.0,-0.5,-0.5000000000000001,0.8660254037844387,-0.5,-0.5,1.0,-0.5000000000000001,-0.5000000000000001,-0.5000000000000001,-0.7255763497895729
Bacteroides,0.6196219371236575,-0.5050702526478343,0.31433702439494104,0.9971764682368937,1.0,0.9971764682368935,0.7164083300548467,0.9971764682368937,-0.3859917986372567,0.999909376485747,-0.2386730045591544,0.9975388327144222,0.9971764682368934,-0.0459974432204863,0.8553261741160705,-0.34882721257760924,-0.4335550241719385,-0.7779175354639791,0.8633300153262163,-0.3885112101527901,-0.5424052651028973,0.9773275007443966,0.9971764682368938,0.5636214440649552,-0.9976764411238561,-0.3161157554110366,0.9971764682368937,-0.6590891790616888,0.9971764682368937,-0.5550217689469031,-0.4335550241719385,-0.937228484172279,-0.9951257090289444,-0.4335550241719385,-0.563621444064955,0.9851700268295577,0.9971764682368938,-0.327326523122905,-0.5636214440649552,0.9971764682368937,-0.8485819183093458,0.9204718575461095,-0.25770567341542205,-0.023486415977087595,0.07518602805390606,0.3580174317675427,0.9124894455554602,-0.05375576507653882,-0.5195473974428928,0.1438357717339641,-0.4335550241719385,-0.5636214440649551,-0.09184937421281321,-0.5636214440649553,0.9971764682368937,-0.5636214440649552,0.999869010329753,0.3487194727488306,0.20441952414975043,-0.4335550241719384,-0.826033212280314,0.9801336981331463,-0.9587062708029898,0.9971764682368934,-0.7615613433376354,0.9971764682368934,-0.2553974565345797,0.47144595471097084,-0.5636214440649552,0.08092981879924988,-0.391775385957206,-0.5636214440649552,-0.5636214440649552,-0.3486887212354919,-0.5636214440649551,0.9971764682368934,0.37822020530766076,0.13453416649666397,0.9971764682368934,-0.3917754333060124,0.10684802647605394,-0.47700503499773705,0.685242673852071,-0.4335550241719385,-0.020763952997167184,0.9213038271614375,-0.8299482106929461,-0.9971764682368934,-0.5636214440649551,-0.9971764682368934,0.35418910245976226,0.7283125419984905,0.9634668463232821,-0.9710433429079904,-0.8158270261269681,-0.9971764682368934,-0.538276175347463,0.563621444064956,-0.4733711023376276,-0.9971764682368938,-0.5546732261340852,0.9971764682368934,0.43355502417193853,0.24110707281119625,0.9971764682368937,-0.7455032310531643,0.3179586066416223,0.9967202477737498,0.45182317903232755,-0.5636214440649552,-0.13761289689697626,0.9971764682368934,0.501826162255085,-0.6362742425314086,0.9971764682368935,-0.4335550241719385,0.9971764682368938,-0.36466139622626426,0.4335550241719385,0.9971764682368937,0.15680544989352369,0.5636214440649551,0.3760662878290835,-0.8980776276315728,0.9948227134742325,-0.3487509929342747,0.5636214440649552,-0.6372699145245388,-0.35420157417283643,-0.5636214440649551,-0.5636214440649551,-0.37906715335896596,0.5487650406694007,-0.5636214440649547,0.9971764682368935,-0.5636214440649552,-0.43355502417193853,0.9011270948180783,-0.5636214440649552,-0.23639127516678693,-0.40909881164766415,-0.1890461249030014,-0.4495924867434752,-0.5636214440649551,0.9101023604147324,0.966837446307176,-0.22431843393884152,-0.9176193622618305,-0.4335550241719385,-0.4335550241719385,-0.4335550241719385,-0.4335550241719385,-0.43355502417193853,-0.4335550241719384,-0.5636214440649551,0.829948817702183,0.8932341201612095,-0.4335550241719384,0.9971764682368934,-0.5636214440649552,0.9971764682368938,-0.4335550241719385,0.9971764682368934,0.9971764682368937,-0.5636214440649551,0.2554445863807842,0.9971764682368937,0.9971764682368934,-0.4335550241719385,0.9998126238021858,-0.5636214440649551,0.9011270948180783,0.9971764682368934,-0.7706093146091284,-0.11470791038058854,-0.2678270240106592,0.3487194727488306,-0.5636214440649551,0.15682594351181792,-0.5636214440649551,0.9176847433295994,0.4651482908254494,-0.5636214440649552,0.4335550241719385,0.9971764682368934,0.986029362416684,-0.8260332122803141,-0.2734299650305287,0.9971764682368937,0.9971764682368937,0.9971764682368937,-0.08092433303917453,-0.5636214440649552,-0.5636214440649551,-0.11476087675572291,0.9971764682368938,-0.5636214440649552,0.9971764682368934,-0.9971764682368934,0.9971764682368935,-0.5636214440649551,-0.4335550241719385,-0.5636214440649551,-0.4335550241719384,0.9971764682368937,-0.4335550241719384,0.9668370573064431,-0.4335550241719384,-0.4335550241719385,-0.11476087675572291,0.9971764682368937,0.9971764682368934,0.9971764682368934,-0.9971764682368938,0.4335550241719385,0.9971764682368937,0.9971764682368938,0.9971764682368934,-0.4335550241719384,-0.5636214440649551,0.9011270948180783,-0.4335550241719385,-0.4335550241719385,0.9971764682368934,-0.5636214440649551,-0.5636214440649551,-0.5636214440649551,-0.671852432039254
